Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F
"5104","'018","Southern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","42.500000","E","42.700000","E","43.400000","E","45.300000","E","45.600000","E"
"5105","'011","Western Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.247000","E","3.340000","E","3.365000","E","3.448000","E","3.710000","E"
"5105","'011","Western Africa","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.541000","E",,,,,,,,
"5105","'011","Western Africa","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.871000","E",,,,,,,,
"5105","'011","Western Africa","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.179000","E",,,,,,,,
"5105","'011","Western Africa","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.961000","E",,,,,,,,
"5105","'011","Western Africa","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.549000","E",,,,,,,,
"5105","'011","Western Africa","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.145000","E",,,,,,,,
"5105","'011","Western Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","85.500000","E","84.700000","E","84.100000","E","85.100000","E","85.400000","E"
"5105","'011","Western Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","316.100000","E","321.700000","E","327.600000","E","340.300000","E","350.100000","E"
"420","'202","Sub-Saharan Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.199000","E","3.246000","E","3.275000","E","3.361000","E","3.582000","E"
"420","'202","Sub-Saharan Africa","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.526000","E",,,,,,,,
"420","'202","Sub-Saharan Africa","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.929000","E",,,,,,,,
"420","'202","Sub-Saharan Africa","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.248000","E",,,,,,,,
"420","'202","Sub-Saharan Africa","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.838000","E",,,,,,,,
"420","'202","Sub-Saharan Africa","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.544000","E",,,,,,,,
"420","'202","Sub-Saharan Africa","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.143000","E",,,,,,,,
"420","'202","Sub-Saharan Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","84.100000","E","83.200000","E","82.600000","E","83.300000","E","83.400000","E"
"420","'202","Sub-Saharan Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","828.500000","E","841.700000","E","858.100000","E","888.800000","E","912.100000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.210000","E","3.261000","E","3.299000","E","3.382000","E","3.571000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.526000","E",,,,,,,,
"5810","'738","Sub-Saharan Africa (including Sudan)","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.935000","E",,,,,,,,
"5810","'738","Sub-Saharan Africa (including Sudan)","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.254000","E",,,,,,,,
"5810","'738","Sub-Saharan Africa (including Sudan)","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.836000","E",,,,,,,,
"5810","'738","Sub-Saharan Africa (including Sudan)","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.543000","E",,,,,,,,
"5810","'738","Sub-Saharan Africa (including Sudan)","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.145000","E",,,,,,,,
"5810","'738","Sub-Saharan Africa (including Sudan)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","84.300000","E","83.500000","E","83.000000","E","83.800000","E","83.400000","E"
"5810","'738","Sub-Saharan Africa (including Sudan)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","864.500000","E","879.800000","E","898.500000","E","930.600000","E","951.000000","E"
"5200","'019","Americas","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.600000","E","3.662000","E","3.740000","E","3.835000","E","4.019000","E"
"5200","'019","Americas","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.623000","E",,,,,,,,
"5200","'019","Americas","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.852000","E",,,,,,,,
"5200","'019","Americas","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.421000","E",,,,,,,,
"5200","'019","Americas","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.928000","E",,,,,,,,
"5200","'019","Americas","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.662000","E",,,,,,,,
"5200","'019","Americas","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.149000","E",,,,,,,,
"5200","'019","Americas","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","14.200000","E","13.400000","E","13.300000","E","13.300000","E","14.400000","E"
"5200","'019","Americas","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","131.200000","E","125.500000","E","125.200000","E","126.300000","E","137.600000","E"
"5203","'021","Northern America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.386000","E","3.313000","E","3.343000","E","3.373000","E","3.320000","E"
"5203","'021","Northern America","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.611000","E",,,,,,,,
"5203","'021","Northern America","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.608000","E",,,,,,,,
"5203","'021","Northern America","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.375000","E",,,,,,,,
"5203","'021","Northern America","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","1.104000","E",,,,,,,,
"5203","'021","Northern America","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.587000","E",,,,,,,,
"5203","'021","Northern America","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.101000","E",,,,,,,,
"5203","'021","Northern America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","1.900000","E","1.600000","E","1.400000","E","1.200000","E","1.100000","E"
"5203","'021","Northern America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","6.800000","E","6.000000","E","5.200000","E","4.400000","E","4.100000","E"
"336","'637","North and Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.755000","E","3.849000","E","3.940000","E","4.063000","E","4.249000","E"
"336","'637","North and Central America","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.602000","E",,,,,,,,
"336","'637","North and Central America","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.887000","E",,,,,,,,
"336","'637","North and Central America","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.369000","E",,,,,,,,
"336","'637","North and Central America","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.979000","E",,,,,,,,
"336","'637","North and Central America","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.760000","E",,,,,,,,
"336","'637","North and Central America","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.158000","E",,,,,,,,
"336","'637","North and Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","3.000000","E","2.800000","E","2.600000","E","2.500000","E","2.400000","E"
"336","'637","North and Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","11.300000","E","10.700000","E","10.000000","E","9.700000","E","9.200000","E"
"5204","'013","Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.368000","E","3.419000","E","3.454000","E","3.482000","E","3.625000","E"
"5204","'013","Central America","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.554000","E",,,,,,,,
"5204","'013","Central America","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.936000","E",,,,,,,,
"5204","'013","Central America","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.308000","E",,,,,,,,
"5204","'013","Central America","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.947000","E",,,,,,,,
"5204","'013","Central America","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.477000","E",,,,,,,,
"5204","'013","Central America","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.146000","E",,,,,,,,
"5204","'013","Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","25.800000","E","24.900000","E","23.600000","E","25.400000","E","22.200000","E"
"5204","'013","Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","38.300000","E","37.300000","E","35.700000","E","38.700000","E","34.200000","E"
"5205","'419","Latin America and the Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.619000","E","3.692000","E","3.775000","E","3.876000","E","4.081000","E"
"5205","'419","Latin America and the Caribbean","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.624000","E",,,,,,,,
"5205","'419","Latin America and the Caribbean","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.873000","E",,,,,,,,
"5205","'419","Latin America and the Caribbean","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.425000","E",,,,,,,,
"5205","'419","Latin America and the Caribbean","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.913000","E",,,,,,,,
"5205","'419","Latin America and the Caribbean","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.668000","E",,,,,,,,
"5205","'419","Latin America and the Caribbean","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.154000","E",,,,,,,,
"5205","'419","Latin America and the Caribbean","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","22.000000","E","20.900000","E","20.800000","E","20.900000","E","22.700000","E"
"5205","'419","Latin America and the Caribbean","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","124.500000","E","119.500000","E","120.000000","E","121.900000","E","133.400000","E"
"5206","'029","Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.837000","E","3.953000","E","4.064000","E","4.200000","E","4.411000","E"
"5206","'029","Caribbean","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.695000","E",,,,,,,,
"5206","'029","Caribbean","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.867000","E",,,,,,,,
"5206","'029","Caribbean","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.397000","E",,,,,,,,
"5206","'029","Caribbean","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.988000","E",,,,,,,,
"5206","'029","Caribbean","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.764000","E",,,,,,,,
"5206","'029","Caribbean","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.176000","E",,,,,,,,
"5206","'029","Caribbean","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","52.400000","E","51.100000","E","51.600000","E","55.200000","E","57.000000","E"
"5206","'029","Caribbean","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","13.600000","E","13.400000","E","13.700000","E","14.800000","E","15.400000","E"
"5207","'005","South America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.417000","E","3.439000","E","3.504000","E","3.589000","E","3.818000","E"
"5207","'005","South America","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.539000","E",,,,,,,,
"5207","'005","South America","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.847000","E",,,,,,,,
"5207","'005","South America","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.537000","E",,,,,,,,
"5207","'005","South America","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.767000","E",,,,,,,,
"5207","'005","South America","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.608000","E",,,,,,,,
"5207","'005","South America","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.119000","E",,,,,,,,
"5207","'005","South America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","18.600000","E","17.400000","E","17.700000","E","17.000000","E","20.600000","E"
"5207","'005","South America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","72.500000","E","68.800000","E","70.600000","E","68.400000","E","83.800000","E"
"5208","'513","Northern America and Europe","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.026000","E","3.086000","E","3.186000","E","3.204000","E","3.224000","E"
"5208","'513","Northern America and Europe","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.377000","E",,,,,,,,
"5208","'513","Northern America and Europe","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.733000","E",,,,,,,,
"5208","'513","Northern America and Europe","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.363000","E",,,,,,,,
"5208","'513","Northern America and Europe","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.762000","E",,,,,,,,
"5208","'513","Northern America and Europe","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.708000","E",,,,,,,,
"5208","'513","Northern America and Europe","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.084000","E",,,,,,,,
"5208","'513","Northern America and Europe","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","2.300000","E","1.900000","E","1.700000","E","1.600000","E","1.400000","E"
"5208","'513","Northern America and Europe","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","23.900000","E","19.700000","E","18.100000","E","17.200000","E","14.900000","E"
"5300","'142","Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.412000","E","3.482000","E","3.572000","E","3.705000","E","3.897000","E"
"5300","'142","Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.536000","E",,,,,,,,
"5300","'142","Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.950000","E",,,,,,,,
"5300","'142","Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.364000","E",,,,,,,,
"5300","'142","Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.706000","E",,,,,,,,
"5300","'142","Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.718000","E",,,,,,,,
"5300","'142","Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.139000","E",,,,,,,,
"5300","'142","Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","47.300000","E","44.200000","E","43.200000","E","46.400000","E","44.200000","E"
"5300","'142","Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","2021.300000","E","1905.800000","E","1877.400000","E","2031.400000","E","1949.900000","E"
"5301","'143","Central Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.796000","E","2.796000","E","2.907000","E","3.102000","E","3.324000","E"
"5301","'143","Central Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.504000","E",,,,,,,,
"5301","'143","Central Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.764000","E",,,,,,,,
"5301","'143","Central Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.489000","E",,,,,,,,
"5301","'143","Central Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.405000","E",,,,,,,,
"5301","'143","Central Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.483000","E",,,,,,,,
"5301","'143","Central Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.152000","E",,,,,,,,
"5301","'143","Central Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","25.300000","E","21.900000","E","21.300000","E","24.600000","E","24.400000","E"
"5301","'143","Central Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","8.400000","E","7.400000","E","7.300000","E","8.600000","E","8.700000","E"
"5306","'062","Central Asia and Southern Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.300000","E","3.355000","E","3.457000","E","3.621000","E","3.875000","E"
"5306","'062","Central Asia and Southern Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.446000","E",,,,,,,,
"5306","'062","Central Asia and Southern Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.957000","E",,,,,,,,
"5306","'062","Central Asia and Southern Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.388000","E",,,,,,,,
"5306","'062","Central Asia and Southern Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.619000","E",,,,,,,,
"5306","'062","Central Asia and Southern Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.725000","E",,,,,,,,
"5306","'062","Central Asia and Southern Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.166000","E",,,,,,,,
"5306","'062","Central Asia and Southern Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","74.700000","E","70.300000","E","69.300000","E","73.000000","E","71.400000","E"
"5306","'062","Central Asia and Southern Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","1419.600000","E","1351.300000","E","1347.900000","E","1434.500000","E","1417.200000","E"
"5857","'135","Caucasus and Central Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.767000","E","2.790000","E","2.883000","E","3.017000","E","3.238000","E"
"5857","'135","Caucasus and Central Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.499000","E",,,,,,,,
"5857","'135","Caucasus and Central Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.798000","E",,,,,,,,
"5857","'135","Caucasus and Central Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.494000","E",,,,,,,,
"5857","'135","Caucasus and Central Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.393000","E",,,,,,,,
"5857","'135","Caucasus and Central Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.440000","E",,,,,,,,
"5857","'135","Caucasus and Central Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.142000","E",,,,,,,,
"5857","'135","Caucasus and Central Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","20.600000","E","18.200000","E","17.900000","E","20.300000","E","20.300000","E"
"5857","'135","Caucasus and Central Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","9.400000","E","8.400000","E","8.400000","E","9.700000","E","9.800000","E"
"5302","'030","Eastern Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","4.168000","E","4.343000","E","4.447000","E","4.674000","E","4.866000","E"
"5302","'030","Eastern Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.758000","E",,,,,,,,
"5302","'030","Eastern Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.908000","E",,,,,,,,
"5302","'030","Eastern Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.400000","E",,,,,,,,
"5302","'030","Eastern Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.932000","E",,,,,,,,
"5302","'030","Eastern Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","1.049000","E",,,,,,,,
"5302","'030","Eastern Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.119000","E",,,,,,,,
"5302","'030","Eastern Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","15.100000","E","12.400000","E","11.200000","E","14.500000","E","10.000000","E"
"5302","'030","Eastern Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","238.700000","E","197.000000","E","177.800000","E","230.900000","E","159.400000","E"
"5307","'753","Eastern Asia and South-eastern Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.860000","E","3.965000","E","4.052000","E","4.220000","E","4.412000","E"
"5307","'753","Eastern Asia and South-eastern Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.667000","E",,,,,,,,
"5307","'753","Eastern Asia and South-eastern Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.970000","E",,,,,,,,
"5307","'753","Eastern Asia and South-eastern Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.384000","E",,,,,,,,
"5307","'753","Eastern Asia and South-eastern Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.875000","E",,,,,,,,
"5307","'753","Eastern Asia and South-eastern Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.835000","E",,,,,,,,
"5307","'753","Eastern Asia and South-eastern Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.128000","E",,,,,,,,
"5307","'753","Eastern Asia and South-eastern Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","26.600000","E","24.300000","E","23.000000","E","25.900000","E","23.000000","E"
"5307","'753","Eastern Asia and South-eastern Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","587.300000","E","540.000000","E","512.800000","E","579.900000","E","516.800000","E"
"5829","'223","Eastern Asia (excluding Japan and China)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","4.628000","E","4.783000","E","4.866000","E","5.113000","E","5.508000","E"
"5829","'223","Eastern Asia (excluding Japan and China)","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.519000","E",,,,,,,,
"5829","'223","Eastern Asia (excluding Japan and China)","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.972000","E",,,,,,,,
"5829","'223","Eastern Asia (excluding Japan and China)","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.417000","E",,,,,,,,
"5829","'223","Eastern Asia (excluding Japan and China)","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.972000","E",,,,,,,,
"5829","'223","Eastern Asia (excluding Japan and China)","7011","Cost of fruits","6226","Value","PPP dollar per person per day","1.626000","E",,,,,,,,
"5829","'223","Eastern Asia (excluding Japan and China)","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.122000","E",,,,,,,,
"5829","'223","Eastern Asia (excluding Japan and China)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","5.400000","E","5.100000","E","4.900000","E","5.700000","E","5.300000","E"
"5829","'223","Eastern Asia (excluding Japan and China)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","3.000000","E","2.800000","E","2.700000","E","3.100000","E","2.900000","E"
"5303","'034","Southern Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.489000","E","3.565000","E","3.663000","E","3.816000","E","4.081000","E"
"5303","'034","Southern Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.425000","E",,,,,,,,
"5303","'034","Southern Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","1.029000","E",,,,,,,,
"5303","'034","Southern Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.350000","E",,,,,,,,
"5303","'034","Southern Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.699000","E",,,,,,,,
"5303","'034","Southern Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.815000","E",,,,,,,,
"5303","'034","Southern Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.171000","E",,,,,,,,
"5303","'034","Southern Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","75.600000","E","71.100000","E","70.200000","E","73.800000","E","72.200000","E"
"5303","'034","Southern Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","1411.300000","E","1343.900000","E","1340.600000","E","1425.900000","E","1408.500000","E"
"5855","'127","Southern Asia (excluding India)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.584000","E","3.670000","E","3.776000","E","3.937000","E","4.226000","E"
"5855","'127","Southern Asia (excluding India)","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.427000","E",,,,,,,,
"5855","'127","Southern Asia (excluding India)","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","1.049000","E",,,,,,,,
"5855","'127","Southern Asia (excluding India)","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.358000","E",,,,,,,,
"5855","'127","Southern Asia (excluding India)","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.715000","E",,,,,,,,
"5855","'127","Southern Asia (excluding India)","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.860000","E",,,,,,,,
"5855","'127","Southern Asia (excluding India)","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.175000","E",,,,,,,,
"5855","'127","Southern Asia (excluding India)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","67.100000","E","65.700000","E","67.100000","E","67.700000","E","67.400000","E"
"5855","'127","Southern Asia (excluding India)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","344.400000","E","342.000000","E","353.600000","E","361.800000","E","365.500000","E"
"5304","'035","South-eastern Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.676000","E","3.775000","E","3.855000","E","3.994000","E","4.185000","E"
"5304","'035","South-eastern Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.613000","E",,,,,,,,
"5304","'035","South-eastern Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","1.007000","E",,,,,,,,
"5304","'035","South-eastern Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.375000","E",,,,,,,,
"5304","'035","South-eastern Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.841000","E",,,,,,,,
"5304","'035","South-eastern Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.707000","E",,,,,,,,
"5304","'035","South-eastern Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.133000","E",,,,,,,,
"5304","'035","South-eastern Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","55.600000","E","54.100000","E","52.300000","E","54.000000","E","54.900000","E"
"5304","'035","South-eastern Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","348.600000","E","343.000000","E","335.100000","E","349.000000","E","357.400000","E"
"5305","'145","Western Asia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.989000","E","3.064000","E","3.148000","E","3.218000","E","3.363000","E"
"5305","'145","Western Asia","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.456000","E",,,,,,,,
"5305","'145","Western Asia","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.922000","E",,,,,,,,
"5305","'145","Western Asia","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.322000","E",,,,,,,,
"5305","'145","Western Asia","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.580000","E",,,,,,,,
"5305","'145","Western Asia","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.579000","E",,,,,,,,
"5305","'145","Western Asia","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.130000","E",,,,,,,,
